Date,Open,High,Low,Close,Adj Close,Volume
2016-07-19,229.450226,240.648148,229.166672,240.648148,156.820572,6070809
2016-07-20,242.418976,244.473373,234.386581,235.462967,153.441605,6881587
2016-07-21,235.011581,240.156250,235.011581,237.482635,154.757767,2464819
2016-07-22,237.274307,240.156250,237.274307,238.194443,155.221619,1172620
2016-07-25,238.136581,239.583328,236.111115,237.355331,154.674805,1343001
2016-07-26,236.834488,243.923615,236.111115,240.989578,157.043091,3469305
2016-07-27,241.869217,246.354172,241.869217,243.495377,158.676025,3068409
2016-07-28,243.055557,244.502319,239.641205,241.128479,157.133606,993600
2016-07-29,239.583328,242.708328,238.599533,241.365738,157.288208,1000512
2016-08-01,241.365738,241.365738,241.365738,241.365738,157.288208,0
2016-08-02,241.898148,243.055557,239.583328,240.092590,156.458557,1291161
2016-08-03,239.004623,240.162033,238.483795,239.143524,155.840088,386899
2016-08-04,242.476852,243.055557,237.557877,238.460648,155.395081,2517523
2016-08-05,239.004623,239.062500,236.689819,238.310181,155.297028,1275091
2016-08-08,238.715271,240.567123,237.268524,237.887726,155.021744,723859
2016-08-09,239.004623,241.956024,237.847229,241.423615,157.325912,2317075
2016-08-10,241.898148,242.418976,238.715271,239.369217,155.987137,995673
2016-08-11,239.583328,239.583328,237.563660,237.962967,155.070801,544838
2016-08-12,239.050919,240.162033,237.569443,238.055557,155.131119,422496
2016-08-15,240.104172,240.162033,236.111115,237.986115,155.085861,2329344
2016-08-16,239.004623,240.451385,238.425919,238.616898,155.496918,588902
2016-08-17,238.657410,240.162033,236.689819,236.822922,154.327835,503712
2016-08-18,237.268524,237.268524,234.375000,234.780090,152.996628,711244
2016-08-19,235.526627,236.516205,232.928238,234.577545,152.864624,613612
2016-08-22,233.217590,233.217590,233.217590,233.217590,151.978409,313632
2016-08-23,232.060181,236.111115,232.060181,234.351852,152.717545,470880
2016-08-24,233.796295,235.381943,233.651627,234.519669,152.826935,165196
2016-08-25,236.053238,236.111115,234.519669,234.901627,153.075806,419904
2016-08-26,235.532410,235.532410,232.054398,232.615738,151.586212,369792
2016-08-29,232.783569,237.199081,232.783569,235.636581,153.554764,1066176
2016-08-30,236.047455,236.047455,234.375000,235.364578,153.377502,488160
2016-08-31,235.532410,235.821762,232.638885,233.368057,152.076462,488678
2016-09-01,232.638885,234.317123,230.902771,231.423615,150.809357,271123
2016-09-02,231.018524,231.481476,227.546295,228.055557,148.614517,401414
2016-09-06,228.587967,229.166672,225.706024,227.158569,148.029984,323136
2016-09-07,226.851852,229.745377,226.851852,229.635422,149.644043,474854
2016-09-08,229.635422,232.644669,228.877319,229.583328,149.610077,549331
2016-09-09,231.174774,231.481476,229.745377,231.163193,150.639618,160358
2016-09-12,231.163193,231.163193,231.163193,231.163193,150.639618,0
2016-09-13,231.163193,231.163193,231.163193,231.163193,150.639618,0
2016-09-14,231.163193,231.163193,231.163193,231.163193,150.639618,0
2016-09-15,227.436340,231.770828,226.568283,231.192123,150.658493,321753
2016-09-16,232.054398,234.953705,231.481476,233.570602,152.208466,865209
2016-09-19,233.333328,239.728012,233.217590,236.805557,154.316513,1953158
2016-09-20,237.262726,238.425919,233.940979,237.048615,154.474915,1125100
2016-09-21,238.136581,240.104172,234.375000,235.295135,153.332260,3073420
2016-09-22,237.262726,241.030090,236.400467,239.369217,155.987137,3067372
2016-09-23,239.525467,241.030090,235.590271,236.371521,154.033676,1543104
2016-09-26,236.747681,239.293976,236.689819,237.702545,154.901062,754790
2016-09-27,239.120377,241.030090,237.847229,239.270828,155.923050,1362355
2016-09-28,239.293976,240.451385,237.847229,238.877319,155.666595,892857
2016-09-29,243.055557,245.370377,238.425919,239.201385,155.877792,4586284
2016-09-30,240.162033,240.682877,238.229172,239.664352,156.179504,1589068
2016-10-03,241.313660,244.733795,240.162033,242.650467,158.125427,2708294
2016-10-04,244.212967,245.891205,242.621521,243.668976,158.789154,2770848
2016-10-05,245.370377,245.949081,242.766205,243.188660,158.476151,1245715
2016-10-06,243.634262,243.634262,240.509262,240.978012,157.035538,1633651
2016-10-07,240.167831,247.395828,240.167831,245.931717,160.263687,5321721
2016-10-10,243.055557,245.370377,242.065979,244.149307,161.960480,2225491
2016-10-11,244.149307,244.149307,244.149307,244.149307,161.960480,0
2016-10-12,244.149307,244.149307,244.149307,244.149307,161.960480,0
2016-10-13,245.081024,245.370377,241.319443,241.637726,160.294388,1688428
2016-10-14,242.129623,243.055557,239.641205,242.609955,160.939346,1061683
2016-10-17,243.055557,246.238419,241.030090,244.270828,162.041092,3131654
2016-10-18,244.791672,245.254623,238.871521,241.111115,159.945038,1996358
2016-10-19,241.319443,242.187500,236.834488,239.571762,158.923904,2165184
2016-10-20,240.740738,244.502319,240.740738,241.226852,160.021820,2712787
2016-10-21,240.746521,241.892365,240.017365,240.543976,159.568832,349056
2016-10-24,240.740738,242.708328,238.715271,239.340271,158.770340,1704672
2016-10-25,238.443283,239.583328,236.689819,238.767365,158.390259,803347
2016-10-26,239.004623,240.306717,236.979172,237.552078,157.584091,671500
2016-10-27,237.557877,239.265045,235.387726,235.920135,156.501511,1458777
2016-10-28,234.959488,236.863419,233.223373,235.005783,155.894989,715910
2016-10-31,235.821762,236.689819,233.217590,234.317123,155.438126,655430
2016-11-01,234.600693,243.055557,233.796295,241.377319,160.121643,2274566
2016-11-02,241.550919,242.013885,238.142365,238.518524,158.225204,1645056
2016-11-03,238.425919,240.017365,236.111115,236.655090,156.989075,1323993
2016-11-04,237.251160,237.731476,234.085648,235.167831,156.002472,567129
2016-11-07,235.167831,239.004623,234.959488,236.712967,157.027435,1260403
2016-11-08,237.557877,238.715271,234.097229,235.271988,156.071564,983232
2016-11-09,235.271988,235.271988,235.271988,235.271988,156.071564,0
2016-11-10,233.616898,235.787033,233.043976,234.189819,155.353683,2261952
2016-11-11,234.890045,235.243057,232.650467,233.200226,154.697220,773798
2016-11-14,233.217590,233.796295,229.178238,229.762726,152.416931,1091577
2016-11-15,230.497681,231.765045,223.234955,225.821762,149.802582,2398464
2016-11-16,228.587967,228.587967,224.826385,226.186340,150.044449,805420
2016-11-17,227.430557,227.430557,225.115738,225.260422,149.430222,1317081
2016-11-18,224.247681,226.122681,224.247681,225.052078,149.292023,510796
2016-11-21,226.273148,228.009262,224.537033,227.581024,150.969650,1283385
2016-11-22,229.166672,230.318283,228.038193,228.668976,151.691330,1748563
2016-11-23,229.166672,229.166672,227.141205,227.789352,151.107834,841190
2016-11-25,227.436340,228.582169,226.851852,227.100693,150.651001,699494
2016-11-28,226.851852,228.582169,226.331024,227.876160,151.165405,304128
2016-11-29,227.864578,230.844910,227.436340,228.084488,151.303619,828748
2016-11-30,228.877319,231.331024,226.851852,230.752319,153.073364,2109196
2016-12-01,234.953705,237.210648,230.619217,231.666672,153.679901,4488825
2016-12-02,234.375000,234.375000,230.381943,230.896988,153.169342,874886
2016-12-05,232.349533,233.217590,230.034729,231.979172,153.887222,1747526
2016-12-06,232.627319,233.790512,231.770828,232.598373,154.297958,1119916
2016-12-07,232.077545,236.168976,231.481476,234.583328,155.614731,2409523
2016-12-08,235.532410,235.908569,233.825226,234.172455,155.342178,910828
2016-12-09,234.895828,236.689819,234.375000,235.538193,156.248154,1872806
2016-12-12,235.538193,235.538193,235.538193,235.538193,156.248154,0
2016-12-13,238.420135,240.162033,236.979172,238.553238,158.248230,2499206
2016-12-14,238.275467,238.275467,236.255783,237.511581,157.557251,684979
2016-12-15,237.187500,237.783569,235.532410,236.521988,156.900772,655776
2016-12-16,236.400467,239.513885,234.965271,237.887726,157.806747,2195251
2016-12-19,238.703705,241.377319,238.136581,238.732635,158.367233,2338848
2016-12-20,239.461807,240.393524,237.505783,238.206024,158.017899,1145491
2016-12-21,239.293976,244.496521,238.495377,243.344910,161.426849,6456153
2016-12-22,244.207169,247.974533,241.412033,242.447922,160.831833,4753036
2016-12-23,242.997681,244.728012,241.319443,242.465271,160.843353,942451
2016-12-27,243.576385,248.344910,242.187500,246.290512,163.380890,2381702
2016-12-28,248.090271,251.388885,247.627319,248.674774,164.962524,2409177
2016-12-29,248.668976,251.070602,246.817123,247.621521,164.263840,1422144
2016-12-30,247.106476,252.569443,247.106476,251.278931,166.690033,3123187
2017-01-03,257.517365,270.104156,256.371521,267.123840,177.201004,6108134
2017-01-04,266.203705,272.569458,265.046295,266.602997,176.855499,3137875
2017-01-05,266.782410,268.506958,262.442139,264.120361,175.208603,1409702
2017-01-06,264.467590,268.229156,263.344910,266.579865,176.840164,1153958
2017-01-09,267.361115,268.865753,265.075226,265.324066,176.007080,573868
2017-01-10,264.467590,265.625000,263.310181,264.068298,175.174057,534470
2017-01-11,264.467590,266.776611,263.310181,265.254639,175.961060,913420
2017-01-12,266.770844,268.084503,263.368042,264.108795,175.200943,773625
2017-01-13,265.046295,266.203705,261.574066,263.020844,174.479233,889056
2017-01-17,258.483795,262.025452,255.214127,258.020844,171.162384,715219
2017-01-18,259.780090,260.069458,253.182877,254.010422,168.501999,1073779
2017-01-19,255.787033,255.787033,252.025467,254.079865,168.548080,897177
2017-01-20,254.050919,255.787033,251.736115,252.141205,167.262039,614304
2017-01-23,253.472229,254.542831,251.157410,251.678238,166.954926,1465344
2017-01-24,252.309021,264.259247,251.736115,264.259247,175.300751,4936032
2017-01-25,267.361115,273.032410,265.052094,266.377319,176.705811,4535136
2017-01-26,266.782410,269.502319,265.046295,266.388885,176.713470,2025561
2017-01-27,267.071747,271.348389,263.368042,264.137726,175.220139,2323814
2017-01-30,265.914337,266.782410,257.233795,258.310181,171.354340,1446336
2017-01-31,258.107635,262.731476,256.944458,259.594910,172.206589,1520294
2017-02-01,261.863434,268.518524,261.863434,266.747681,176.951492,2484345
2017-02-02,269.675934,280.081024,268.547455,280.081024,185.796371,5179161
2017-02-03,282.407410,285.590271,275.526611,281.278931,186.591019,5142182
2017-02-06,280.671295,280.729156,272.106476,273.148163,181.197342,2450476
2017-02-07,274.594910,276.909729,273.148163,274.299774,181.961288,1238803
2017-02-08,274.884247,281.134247,271.759247,278.437500,184.706131,2724019
2017-02-09,278.472229,280.665497,274.884247,276.111115,183.162857,1120780
2017-02-10,276.620361,278.327545,273.437500,274.450226,182.061127,1259884
2017-02-13,275.462952,277.430542,273.437500,274.004639,181.765503,1046649
2017-02-14,272.864594,273.315979,269.675934,271.880798,180.356659,778464
2017-02-15,273.373840,273.715271,266.782410,267.876160,177.700073,717292
2017-02-16,268.807861,271.932861,267.129639,271.018524,179.784622,622080
2017-02-17,269.675934,271.122681,266.493042,267.355316,177.354553,313113
2017-02-21,266.203705,266.203705,262.152771,264.461792,175.435104,371347
2017-02-22,265.625000,269.097229,260.995361,262.766205,174.310287,559526
2017-02-23,262.731476,263.310181,260.445587,262.557861,174.172089,599097
2017-02-24,263.310181,263.888885,259.114594,260.138885,172.567429,585964
2017-02-27,260.416656,260.995361,256.365753,256.712952,170.294785,176428
2017-02-28,256.944458,259.143524,251.793976,254.751160,168.993408,357350
2017-03-01,255.208328,262.725708,255.208328,261.701385,173.603928,937440
2017-03-02,263.310181,268.790497,263.304413,268.003479,177.784546,988934
2017-03-03,267.366913,272.563660,265.046295,265.688660,176.248978,1544659
2017-03-06,266.232635,267.071747,258.680542,260.601837,172.874527,310176
2017-03-07,260.416656,264.756958,258.969910,261.579865,173.523331,793497
2017-03-08,262.152771,266.782410,262.152771,265.318298,176.003296,588384
2017-03-09,265.625000,265.625000,255.873840,258.755798,171.649933,691200
2017-03-10,257.494202,258.680542,253.321762,255.954865,169.791901,563155
2017-03-13,256.192139,257.812500,250.520828,251.041672,166.532639,342316
2017-03-14,251.730331,252.604172,246.527771,250.185181,165.964493,676684
2017-03-15,251.678238,252.135422,247.106476,248.200226,164.647720,305164
2017-03-16,249.421295,250.283569,246.585648,249.415512,165.453903,543110
2017-03-17,250.578705,254.050919,249.363419,252.604172,167.569168,973036
2017-03-20,252.320602,254.050919,249.565979,250.879623,166.425125,266284
2017-03-21,252.256943,254.398148,250.868057,254.010422,168.501999,281664
2017-03-22,253.472229,255.787033,252.314819,253.524307,168.179565,530150
2017-03-23,253.524307,253.524307,253.524307,253.524307,168.179565,0
2017-03-24,254.629623,256.886566,253.472229,253.495377,168.160355,312249
2017-03-27,253.761581,253.761581,248.263885,248.483795,164.835815,728006
2017-03-28,248.831024,249.710648,247.106476,248.084488,164.570953,380332
2017-03-29,248.842590,250.572922,247.106476,247.633102,164.271530,337996
2017-03-30,248.292831,249.409729,241.927078,243.755783,161.699417,820627
2017-03-31,244.791672,246.527771,243.055557,245.092590,162.586197,793843
2017-04-03,245.370377,247.106476,242.019669,242.517365,160.877899,498700
2017-04-04,242.482635,243.061340,241.030090,241.400467,160.136993,75340
2017-04-05,241.400467,241.400467,241.400467,241.400467,160.136993,0
2017-04-06,239.062500,239.583328,237.673615,238.292831,158.075500,213926
2017-04-07,241.319443,241.898148,238.778931,241.296295,160.067886,124416
2017-04-10,240.451385,244.212967,239.010422,241.724533,160.351959,192499
2017-04-11,243.055557,246.527771,242.013885,245.237274,162.682175,438220
2017-04-12,245.978012,248.263885,245.515045,246.215271,163.330963,1031097
2017-04-13,246.527771,247.679398,242.997681,243.275467,161.380783,219974
2017-04-17,243.634262,243.634262,237.557877,240.949081,159.837570,211507
2017-04-18,240.162033,241.261581,238.466431,238.964127,158.520813,142387
2017-04-19,231.481476,245.370377,231.481476,244.768524,162.371246,622425
2017-04-20,240.740738,257.002319,240.740738,253.819443,168.375336,3246048
2017-04-21,256.938660,257.962952,252.372681,256.568298,170.198822,2198188
2017-04-24,256.365753,265.625000,256.365753,264.913208,175.734573,2468102
2017-04-25,264.988434,265.625000,259.901611,260.775452,172.989700,1140307
2017-04-26,259.832184,261.579865,259.259247,260.028931,172.494476,789004
2017-04-27,260.989594,261.284729,256.655090,257.233795,170.640289,567475
2017-04-28,257.505798,257.505798,248.842590,251.753479,167.004837,2335392
2017-05-01,251.753479,251.753479,251.753479,251.753479,167.004837,0
2017-05-02,252.314819,252.314819,245.659729,246.689819,163.645752,1200096
2017-05-03,247.100693,248.842590,244.212967,246.168976,163.300247,586656
2017-05-04,246.527771,251.157410,245.370377,249.039352,165.204391,1266796
2017-05-05,246.469910,252.314819,245.949081,250.844910,166.402115,939340
2017-05-08,251.730331,257.667816,251.730331,256.030090,169.841797,1423008
2017-05-09,256.134247,258.101837,253.802078,254.583328,168.882065,883008
2017-05-10,254.571762,255.787033,253.472229,254.942123,169.120071,522720
2017-05-11,256.302094,257.812500,255.266205,256.608795,170.225693,687398
2017-05-12,257.517365,264.398163,257.517365,262.910889,174.406281,1927238
2017-05-15,263.368042,273.148163,263.368042,270.949066,179.738586,2988403
2017-05-16,273.148163,273.148163,266.203705,267.806702,177.654007,1798675
2017-05-17,267.881958,269.091431,265.636566,267.517365,177.462082,776217
2017-05-18,267.071747,267.366913,263.310181,264.010406,175.135681,872812
2017-05-19,265.046295,265.335663,260.416656,261.099548,173.204712,566092
2017-05-22,262.175934,265.625000,262.152771,263.836792,175.020493,942624
2017-05-23,263.888885,267.934021,263.888885,266.221069,176.602142,1444608
2017-05-24,266.718750,271.354156,266.718750,269.189819,178.571518,2152569
2017-05-25,270.254639,276.909729,268.865753,275.052094,182.460327,4740768
2017-05-26,273.726837,275.462952,271.122681,273.923615,181.711761,1588723
2017-05-30,275.462952,275.462952,267.071747,268.408569,178.053284,978739
2017-05-31,268.518524,274.890045,255.208328,269.467590,178.755798,6164985
2017-06-01,263.310181,266.782410,255.995377,257.505798,170.820709,1299283
2017-06-02,254.629623,255.208328,248.836807,252.210648,167.308121,1472083
2017-06-05,254.045135,260.995361,251.898148,259.745361,172.306381,962496
2017-06-06,259.751160,261.487274,256.365753,258.414337,171.423416,612748
2017-06-07,258.969910,259.317139,257.528931,258.344910,171.377380,492134
2017-06-08,257.233795,258.680542,254.809021,257.696747,170.947372,535680
2017-06-09,258.680542,261.574066,258.096069,258.663208,171.588516,573696
2017-06-12,252.025467,252.314819,240.237274,240.237274,163.012390,1166400
2017-06-13,240.167831,244.502319,233.796295,239.282410,162.364487,756518
2017-06-14,242.407410,245.457169,232.638885,233.784729,158.634048,2588716
2017-06-15,234.375000,240.046295,231.770828,232.928238,158.052872,1052179
2017-06-16,232.928238,234.375000,225.995377,229.103012,155.457291,1162425
2017-06-19,230.034729,230.034729,224.537033,226.134262,153.442856,835142
2017-06-20,226.851852,229.166672,215.277771,219.861115,149.186218,1570406
2017-06-21,219.901627,228.472229,210.075226,225.607635,153.085526,1656806
2017-06-22,228.587967,230.960648,223.964127,228.258102,154.884003,1338508
2017-06-23,228.258102,228.258102,228.258102,228.258102,154.884003,0
2017-06-26,228.258102,228.258102,228.258102,228.258102,154.884003,0
2017-06-27,228.258102,228.258102,228.258102,228.258102,154.884003,0
2017-06-28,228.258102,228.258102,228.258102,228.258102,154.884003,0
2017-06-29,228.009262,231.481476,223.958328,225.746521,153.179749,993772
2017-06-30,225.694443,225.694443,221.354172,224.160873,152.103821,1102464
2017-07-03,221.707169,222.800919,212.957169,213.275467,144.717545,1278374
2017-07-05,222.685181,226.851852,217.019669,218.437500,148.220230,1768953
2017-07-06,218.750000,221.354172,214.178238,217.042831,147.273880,423360
2017-07-07,218.165512,222.222229,215.393524,220.920135,149.904846,449625
2017-07-10,218.750000,229.600693,215.856476,228.831024,155.272736,1372550
2017-07-11,219.913193,223.668976,217.390045,217.390045,147.509506,1785542
2017-07-12,216.435181,218.750000,211.226852,213.165512,144.642944,1881273
2017-07-13,215.856476,216.898148,210.677078,213.778931,145.059189,1057017
2017-07-14,212.442123,216.724533,205.729172,215.902771,146.500290,1465689
2017-07-17,215.914352,216.435181,213.252319,215.572922,146.276489,390355
2017-07-18,215.277771,222.048615,215.277771,221.371521,150.211121,1380844
2017-07-19,219.907410,226.909729,219.392365,222.633102,151.067154,1325376
2017-07-20,223.958328,226.273148,218.750000,219.646988,149.040924,2912544
2017-07-21,217.129623,221.122681,215.572922,220.289352,149.476807,1152230
2017-07-24,220.052078,224.479172,219.502319,223.015045,151.326324,1436659
2017-07-25,224.531250,226.273148,222.916672,224.369217,152.245193,838425
2017-07-26,226.504623,228.298615,225.115738,225.839127,153.242584,1720742
2017-07-27,226.273148,227.708328,224.537033,224.907410,152.610397,1018483
2017-07-28,219.328705,226.851852,214.409729,225.219910,152.822433,3585772
2017-07-31,228.153931,234.432877,227.141205,228.015045,154.719055,3610310
2017-08-01,229.166672,239.415512,228.067123,239.415512,162.454819,5048870
2017-08-02,242.766205,247.013885,241.805557,245.300919,166.448334,3361824
2017-08-03,245.891205,252.893524,243.055557,250.028931,169.656540,2727129
2017-08-04,251.157410,253.761581,247.106476,248.177078,168.399963,1895788
2017-08-07,249.363419,252.256943,245.949081,250.254623,169.809677,2204755
2017-08-08,262.766205,262.766205,261.284729,262.766205,178.299347,2668896
2017-08-09,265.625000,273.697906,258.738434,270.017365,183.219635,9378720
2017-08-10,270.312500,274.884247,265.046295,266.018524,180.506241,3265228
2017-08-11,266.203705,267.355316,259.259247,260.277771,176.610855,4528915
2017-08-14,260.277771,260.277771,260.277771,260.277771,176.610855,0
2017-08-15,260.358795,265.335663,252.372681,254.461807,172.664444,3341779
2017-08-16,257.523163,261.342590,255.555557,258.993042,175.739105,3501446
2017-08-17,259.554413,259.768524,253.489578,254.062500,172.393509,3403814
2017-08-18,252.893524,257.812500,250.868057,254.334488,172.578064,4041446
2017-08-21,254.340271,255.723373,242.199081,243.211807,165.030777,2852064
2017-08-22,243.634262,251.446762,236.174774,246.504623,167.265121,5341248
2017-08-23,247.106476,258.038208,245.370377,255.896988,173.638275,4311705
2017-08-24,257.523163,258.101837,244.502319,245.983795,166.911713,3121977
2017-08-25,245.081024,252.893524,243.489578,251.770828,170.838470,3453580
2017-08-28,252.604172,254.606476,246.527771,247.476852,167.924850,1683936
2017-08-29,247.106476,249.126160,241.927078,243.842590,165.458786,1418169
2017-08-30,243.865738,248.692123,241.984955,244.068283,165.611938,1756166
2017-08-31,245.364578,246.527771,240.682877,242.968750,164.865860,1562976
2017-09-01,242.968750,242.968750,242.968750,242.968750,164.865860,0
2017-09-05,243.634262,248.842590,242.708328,247.552078,167.975845,1215993
2017-09-06,248.900467,252.893524,246.539352,247.135422,167.693130,2333318
2017-09-07,248.229172,248.726852,241.383102,245.000000,166.244186,1449273
2017-09-08,247.685181,252.170135,247.106476,251.163193,170.426178,2758233
2017-09-11,252.777771,252.777771,246.817123,250.214127,169.782196,655257
2017-09-12,250.005783,252.309021,248.871521,250.353012,169.876419,701913
2017-09-13,251.157410,261.562500,250.578705,260.028931,176.441986,4876070
2017-09-14,260.416656,263.165497,257.725708,261.701385,177.576828,2923430
2017-09-15,261.284729,262.986115,253.767365,257.528931,174.745621,4568140
2017-09-18,258.680542,260.416656,254.629623,255.978012,173.693268,2864678
2017-09-19,256.660889,263.310181,256.510406,261.822906,177.659302,3459456
2017-09-20,262.436340,267.303253,260.503479,265.804413,180.360931,4661452
2017-09-21,266.203705,266.498840,259.664337,260.700226,176.897507,2695852
2017-09-22,260.416656,262.152771,258.391205,259.340271,175.974716,978566
2017-09-25,259.548615,262.152771,258.680542,259.942139,176.383118,855705
2017-09-26,263.020844,263.304413,259.548615,260.196747,176.555847,1320019
2017-09-27,260.121521,260.352997,254.629623,257.447906,174.690643,1805760
2017-09-28,257.812500,260.416656,257.667816,259.710663,176.226044,965952
2017-09-29,259.837952,260.700226,254.641205,255.648148,173.469421,1597190
2017-10-02,256.076385,257.783569,254.918976,256.255798,173.881775,851385
2017-10-03,255.787033,256.655090,251.475693,253.315979,171.886948,1630886
2017-10-04,254.050919,255.787033,241.898148,247.083328,167.657806,2536185
2017-10-05,248.842590,251.163193,242.534729,248.420135,168.564865,2704665
2017-10-06,251.892365,256.655090,250.607635,254.392365,172.617310,1434412
2017-10-09,256.950226,260.185181,254.629623,255.254623,173.202393,3967833
2017-10-10,255.787033,256.938660,246.493057,250.989578,170.308380,2476396
2017-10-11,245.833328,247.152771,240.277771,243.937500,172.690262,1105632
2017-10-12,244.437500,245.833328,236.180557,238.986115,176.731873,989712
2017-10-13,238.194443,238.194443,231.458328,232.736115,172.109970,994608
2017-10-16,236.097229,242.430557,233.756943,241.506943,178.596054,1526112
2017-10-17,242.361115,247.034729,238.576385,239.402771,177.040009,2237328
2017-10-18,240.208328,240.763885,233.368057,236.347229,174.780396,925056
2017-10-19,237.500000,246.159729,235.590271,245.263885,181.374329,1795248
2017-10-20,246.166672,250.000000,241.722229,249.208328,184.291290,2152368
2017-10-23,253.472229,254.166672,247.673615,248.847229,184.024246,2304720
2017-10-24,248.611115,251.388885,245.486115,250.319443,185.112930,1247328
2017-10-25,252.083328,253.819443,250.687500,252.375000,186.633041,760608
2017-10-26,252.569443,253.263885,248.687500,250.145828,184.984573,746928
2017-10-27,250.006943,251.375000,243.819443,244.861115,181.076477,1106928
2017-10-30,245.868057,246.527771,237.500000,239.090271,176.808899,1076688
2017-10-31,239.236115,243.194443,234.812500,236.006943,174.528748,1154016
2017-11-01,236.111115,242.638885,236.111115,239.743057,177.291641,1048752
2017-11-02,239.583328,245.486115,237.847229,242.625000,179.422852,1542672
2017-11-03,242.361115,249.305557,242.361115,247.979172,183.382309,1051920
2017-11-06,249.229172,249.229172,243.750000,244.368057,180.711853,713808
2017-11-07,245.833328,247.222229,243.055557,243.618057,180.157227,689616
2017-11-08,243.055557,246.527771,242.368057,245.611115,181.631119,699984
2017-11-09,247.222229,250.694443,247.222229,248.055557,183.438797,1458288
2017-11-10,248.263885,249.819443,246.180557,246.625000,182.380890,456480
2017-11-13,245.833328,245.833328,243.750000,244.666672,180.932678,204624
2017-11-14,245.138885,246.840271,241.736115,242.979172,179.684784,1076976
2017-11-15,240.972229,242.375000,240.625000,241.277771,178.426575,388080
2017-11-16,241.354172,243.055557,240.305557,240.756943,178.041428,310464
2017-11-17,240.972229,240.972229,231.944443,232.979172,172.289703,1561392
2017-11-20,232.638885,233.312500,223.965271,225.555557,166.799896,1108368
2017-11-21,223.625000,226.736115,219.618057,221.694443,163.944550,1625760
2017-11-22,223.611115,225.000000,221.173615,221.611115,163.882950,858960
2017-11-24,213.895828,222.083328,212.916672,220.256943,162.881531,1358640
2017-11-27,217.361115,220.833328,217.361115,219.118057,162.039307,467280
2017-11-28,218.750000,220.826385,212.506943,213.250000,157.699860,613008
2017-11-29,215.284729,217.638885,212.291672,215.027771,159.014526,925200
2017-11-30,215.972229,217.361115,212.500000,214.951385,158.958023,734688
2017-12-01,214.951385,214.951385,214.951385,214.951385,158.958023,0
2017-12-04,215.902771,218.750000,213.888885,217.611115,160.924927,505152
2017-12-05,218.055557,218.402771,213.888885,214.354172,158.516403,317664
2017-12-06,214.354172,214.354172,214.354172,214.354172,158.516403,0
2017-12-07,211.840271,212.500000,202.847229,202.895828,150.042847,1611072
2017-12-08,205.555557,205.555557,198.611115,199.340271,147.413513,806544
2017-12-11,200.694443,202.013885,189.375000,189.423615,140.080078,1149696
2017-12-12,190.277771,196.875000,187.152771,195.576385,144.630096,1631952
2017-12-13,198.604172,198.604172,193.750000,195.763885,144.768738,748944
2017-12-14,195.833328,195.833328,188.194443,189.354172,140.028717,713664
2017-12-15,188.888885,196.527771,187.847229,192.895828,142.647797,1736928
2017-12-18,192.020828,193.611115,188.958328,189.527771,140.157089,518544
2017-12-19,189.583328,190.902771,182.493057,184.145828,136.177124,849456
2017-12-20,185.416672,188.402771,183.333328,186.006943,137.553406,930240
2017-12-21,186.111115,192.638885,185.763885,191.652771,141.728546,943056
2017-12-22,192.625000,201.229172,192.361115,201.229172,148.810349,1302192
2017-12-26,202.777771,205.201385,200.659729,202.916672,150.058273,950976
2017-12-27,205.215271,207.291672,202.083328,206.611115,152.790344,1507104
2017-12-28,207.638885,210.722229,206.243057,208.534729,154.212860,2142432
2017-12-29,208.993057,208.993057,202.777771,203.548615,150.525589,776304
2018-01-02,204.166672,209.027771,201.388885,206.402771,152.636276,946080
2018-01-03,206.250000,210.416672,205.555557,207.590271,153.514435,1470240
2018-01-04,209.027771,210.069443,206.625000,207.277771,153.283356,470448
2018-01-05,205.562500,210.055557,205.562500,208.527771,154.207733,558432
2018-01-08,208.333328,215.277771,207.868057,213.375000,157.792282,2079504
2018-01-09,214.576385,219.409729,212.222229,218.388885,161.500092,1442016
2018-01-10,220.826385,223.472229,219.097229,222.402771,164.468384,1414800
2018-01-11,221.527771,222.222229,217.986115,218.784729,161.792801,1451376
2018-01-12,219.444443,219.444443,209.111115,210.291672,155.512131,969264
2018-01-16,203.131943,211.000000,202.708328,209.083328,154.618561,1110960
2018-01-17,208.333328,211.798615,207.638885,211.208328,156.190018,542880
2018-01-18,213.201385,216.666672,209.027771,212.625000,157.237671,1217664
2018-01-19,213.819443,214.409729,211.458328,213.256943,157.704956,831312
2018-01-22,213.888885,222.152771,213.909729,220.777771,163.266663,2285136
2018-01-23,222.215271,222.222229,217.361115,220.368057,162.963684,930384
2018-01-24,221.527771,223.979172,218.756943,220.423615,163.004791,1758816
2018-01-25,220.250000,222.916672,218.750000,219.743057,162.501511,776016
2018-01-26,218.750000,219.444443,216.736115,218.743057,161.761993,560736
2018-01-29,218.750000,221.833328,218.125000,219.687500,162.460403,644544
2018-01-30,220.138885,220.833328,218.055557,218.895828,161.874985,398016
2018-01-31,220.069443,220.833328,219.097229,219.312500,162.183090,372672
2018-02-01,219.631943,222.916672,219.631943,221.083328,163.492645,1142064
2018-02-02,221.083328,221.083328,221.083328,221.083328,163.492645,0
2018-02-05,221.083328,221.083328,221.083328,221.083328,163.492645,0
2018-02-06,221.083328,221.083328,221.083328,221.083328,163.492645,0
2018-02-07,220.826385,220.833328,218.055557,218.333328,161.459000,395280
2018-02-08,218.715271,218.750000,215.284729,215.701385,159.512650,374400
